1.840000e+00	3.381069e-01	1.501626e-02	8.942453e-04	5.347159e-05	2.942705e-06	1.320072e-07
1.850000e+00	3.373159e-01	1.489956e-02	8.816561e-04	5.231192e-05	2.850019e-06	1.257926e-07
1.860000e+00	3.365227e-01	1.478321e-02	8.691865e-04	5.117207e-05	2.759706e-06	1.197990e-07
1.870000e+00	3.357272e-01	1.466723e-02	8.568373e-04	5.005193e-05	2.671721e-06	1.140192e-07
1.880000e+00	3.349296e-01	1.455162e-02	8.446097e-04	4.895141e-05	2.586022e-06	1.084466e-07
1.890000e+00	3.341297e-01	1.443641e-02	8.325044e-04	4.787039e-05	2.502564e-06	1.030747e-07
1.900000e+00	3.333278e-01	1.432161e-02	8.205222e-04	4.680876e-05	2.421306e-06	9.789752e-08
1.910000e+00	3.325238e-01	1.420723e-02	8.086641e-04	4.576637e-05	2.342206e-06	9.290909e-08
1.920000e+00	3.317176e-01	1.409327e-02	7.969306e-04	4.474311e-05	2.265225e-06	8.810386e-08
1.930000e+00	3.309095e-01	1.397977e-02	7.853225e-04	4.373883e-05	2.190322e-06	8.347648e-08
1.940000e+00	3.300993e-01	1.386672e-02	7.738403e-04	4.275338e-05	2.117460e-06	7.902190e-08
1.950000e+00	3.292872e-01	1.375414e-02	7.624845e-04	4.178660e-05	2.046601e-06	7.473526e-08
1.960000e+00	3.284731e-01	1.364204e-02	7.512556e-04	4.083835e-05	1.977709e-06	7.061199e-08
1.970000e+00	3.276571e-01	1.353043e-02	7.401540e-04	3.990845e-05	1.910748e-06	6.664771e-08
1.980000e+00	3.268392e-01	1.341932e-02	7.291801e-04	3.899674e-05	1.845684e-06	6.283827e-08
1.990000e+00	3.260194e-01	1.330873e-02	7.183342e-04	3.810304e-05	1.782483e-06	5.917973e-08
2.000000e+00	3.251978e-01	1.319866e-02	7.076164e-04	3.722718e-05	1.721113e-06	5.566834e-08
2.010000e+00	3.243744e-01	1.308913e-02	6.970270e-04	3.636896e-05	1.661542e-06	5.230054e-08
2.020000e+00	3.235492e-01	1.298014e-02	6.865660e-04	3.552820e-05	1.603738e-06	4.907291e-08
2.030000e+00	3.227223e-01	1.287170e-02	6.762335e-04	3.470471e-05	1.547670e-06	4.598224e-08
2.040000e+00	3.218937e-01	1.276382e-02	6.660296e-04	3.389830e-05	1.493309e-06	4.302543e-08
2.050000e+00	3.210634e-01	1.265651e-02	6.559541e-04	3.310876e-05	1.440625e-06	4.019952e-08
2.060000e+00	3.202315e-01	1.254978e-02	6.460068e-04	3.233590e-05	1.389589e-06	3.750168e-08
2.070000e+00	3.193979e-01	1.244364e-02	6.361878e-04	3.157951e-05	1.340170e-06	3.492916e-08
2.080000e+00	3.185628e-01	1.233809e-02	6.264966e-04	3.083938e-05	1.292342e-06	3.247933e-08
2.090000e+00	3.177261e-01	1.223314e-02	6.169331e-04	3.011530e-05	1.246074e-06	3.014960e-08
2.100000e+00	3.168878e-01	1.212880e-02	6.074969e-04	2.940707e-05	1.201338e-06	2.793748e-08
2.110000e+00	3.160481e-01	1.202507e-02	5.981876e-04	2.871446e-05	1.158105e-06	2.584050e-08
2.120000e+00	3.152069e-01	1.192197e-02	5.890048e-04	2.803726e-05	1.116347e-06	2.385621e-08
2.130000e+00	3.143643e-01	1.181949e-02	5.799479e-04	2.737525e-05	1.076034e-06	2.198219e-08
2.140000e+00	3.135202e-01	1.171764e-02	5.710165e-04	2.672821e-05	1.037137e-06	2.021601e-08
2.150000e+00	3.126748e-01	1.161643e-02	5.622100e-04	2.609592e-05	9.996263e-07	1.855523e-08
2.160000e+00	3.118281e-01	1.151587e-02	5.535276e-04	2.547816e-05	9.634719e-07	1.699738e-08
2.170000e+00	3.109800e-01	1.141594e-02	5.449687e-04	2.487470e-05	9.286433e-07	1.553992e-08
2.180000e+00	3.101306e-01	1.131667e-02	5.365326e-04	2.428532e-05	8.951100e-07	1.418029e-08
2.190000e+00	3.092800e-01	1.121806e-02	5.282185e-04	2.370979e-05	8.628406e-07	1.291583e-08
2.200000e+00	3.084282e-01	1.112010e-02	5.200256e-04	2.314788e-05	8.318035e-07	1.174381e-08
2.210000e+00	3.075752e-01	1.102281e-02	5.119530e-04	2.259936e-05	8.019668e-07	1.066140e-08
2.220000e+00	3.067210e-01	1.092618e-02	5.039997e-04	2.206400e-05	7.732979e-07	9.665692e-09
2.230000e+00	3.058657e-01	1.083021e-02	4.961650e-04	2.154158e-05	7.457640e-07	8.753652e-09
2.240000e+00	3.050093e-01	1.073492e-02	4.884476e-04	2.103186e-05	7.193318e-07	7.922147e-09
2.250000e+00	3.041518e-01	1.064029e-02	4.808467e-04	2.053461e-05	6.939677e-07	7.167930e-09
2.260000e+00	3.032933e-01	1.054634e-02	4.733611e-04	2.004960e-05	6.696381e-07	6.487640e-09
2.270000e+00	3.024338e-01	1.045306e-02	4.659898e-04	1.957659e-05	6.463086e-07	5.877810e-09
2.280000e+00	3.015733e-01	1.036046e-02	4.587315e-04	1.911536e-05	6.239452e-07	5.334861e-09
2.290000e+00	3.007119e-01	1.026853e-02	4.515852e-04	1.866567e-05	6.025134e-07	4.855117e-09
2.300000e+00	2.998495e-01	1.017727e-02	4.445496e-04	1.822728e-05	5.819789e-07	4.434810e-09
2.310000e+00	2.989863e-01	1.008670e-02	4.376236e-04	1.779996e-05	5.623072e-07	4.070091e-09
2.320000e+00	2.981222e-01	9.996797e-03	4.308057e-04	1.738349e-05	5.434642e-07	3.757039e-09
2.330000e+00	2.972572e-01	9.907571e-03	4.240948e-04	1.697762e-05	5.254157e-07	3.491685e-09
2.340000e+00	2.963915e-01	9.819020e-03	4.174895e-04	1.658212e-05	5.081279e-07	3.270017e-09
2.350000e+00	2.955250e-01	9.731142e-03	4.109884e-04	1.619676e-05	4.915675e-07	3.088008e-09
2.360000e+00	2.946578e-01	9.643936e-03	4.045903e-04	1.582130e-05	4.757015e-07	2.941631e-09
2.370000e+00	2.937898e-01	9.557401e-03	3.982936e-04	1.545552e-05	4.604973e-07	2.826881e-09
2.380000e+00	2.929212e-01	9.471535e-03	3.920971e-04	1.509918e-05	4.459231e-07	2.739795e-09
2.390000e+00	2.920520e-01	9.386335e-03	3.859993e-04	1.475205e-05	4.319478e-07	2.676480e-09
2.400000e+00	2.911821e-01	9.301800e-03	3.799986e-04	1.441389e-05	4.185408e-07	2.633132e-09
2.410000e+00	2.903116e-01	9.217927e-03	3.740938e-04	1.408448e-05	4.056725e-07	2.606059e-09
2.420000e+00	2.894406e-01	9.134713e-03	3.682832e-04	1.376360e-05	3.933142e-07	2.591707e-09
2.430000e+00	2.885690e-01	9.052155e-03	3.625654e-04	1.345100e-05	3.814381e-07	2.586681e-09
2.440000e+00	2.876970e-01	8.970251e-03	3.569390e-04	1.314647e-05	3.700173e-07	2.587767e-09
2.450000e+00	2.868245e-01	8.888996e-03	3.514023e-04	1.284977e-05	3.590262e-07	2.591950e-09
2.460000e+00	2.859515e-01	8.808387e-03	3.459539e-04	1.256070e-05	3.484400e-07	2.596438e-09
2.470000e+00	2.850781e-01	8.728421e-03	3.405923e-04	1.227901e-05	3.382351e-07	2.598675e-09
2.480000e+00	2.842044e-01	8.649093e-03	3.353159e-04	1.200451e-05	3.283891e-07	2.596356e-09
