8.900000e-01	1.031243e+00	-4.281962e-03	-7.452643e-04	-1.189080e-04	-1.797464e-05	-2.619600e-06	-3.694666e-07
9.000000e-01	1.031915e+00	-4.367296e-03	-7.604832e-04	-1.212833e-04	-1.831264e-05	-2.663918e-06	-3.747926e-07
9.100000e-01	1.032594e+00	-4.453153e-03	-7.757803e-04	-1.236605e-04	-1.864851e-05	-2.707477e-06	-3.799265e-07
9.200000e-01	1.033279e+00	-4.539522e-03	-7.911517e-04	-1.260382e-04	-1.898198e-05	-2.750230e-06	-3.848634e-07
9.300000e-01	1.033969e+00	-4.626393e-03	-8.065930e-04	-1.284152e-04	-1.931279e-05	-2.792137e-06	-3.895989e-07
9.400000e-01	1.034666e+00	-4.713758e-03	-8.221000e-04	-1.307903e-04	-1.964066e-05	-2.833152e-06	-3.941293e-07
9.500000e-01	1.035368e+00	-4.801607e-03	-8.376684e-04	-1.331622e-04	-1.996534e-05	-2.873237e-06	-3.984512e-07
9.600000e-01	1.036076e+00	-4.889929e-03	-8.532938e-04	-1.355295e-04	-2.028656e-05	-2.912349e-06	-4.025618e-07
9.700000e-01	1.036790e+00	-4.978716e-03	-8.689716e-04	-1.378911e-04	-2.060405e-05	-2.950451e-06	-4.064585e-07
9.800000e-01	1.037510e+00	-5.067957e-03	-8.846974e-04	-1.402457e-04	-2.091757e-05	-2.987504e-06	-4.101395e-07
9.900000e-01	1.038235e+00	-5.157645e-03	-9.004664e-04	-1.425918e-04	-2.122684e-05	-3.023472e-06	-4.136032e-07
1.000000e+00	1.038966e+00	-5.247769e-03	-9.162739e-04	-1.449283e-04	-2.153163e-05	-3.058321e-06	-4.168484e-07
1.010000e+00	1.039702e+00	-5.338319e-03	-9.321153e-04	-1.472539e-04	-2.183168e-05	-3.092016e-06	-4.198741e-07
1.020000e+00	1.040444e+00	-5.429288e-03	-9.479856e-04	-1.495671e-04	-2.212675e-05	-3.124525e-06	-4.226798e-07
1.030000e+00	1.041191e+00	-5.520666e-03	-9.638799e-04	-1.518668e-04	-2.241659e-05	-3.155818e-06	-4.252651e-07
1.040000e+00	1.041944e+00	-5.612443e-03	-9.797933e-04	-1.541516e-04	-2.270096e-05	-3.185866e-06	-4.276299e-07
1.050000e+00	1.042702e+00	-5.704611e-03	-9.957207e-04	-1.564202e-04	-2.297965e-05	-3.214641e-06	-4.297744e-07
1.060000e+00	1.043465e+00	-5.797161e-03	-1.011657e-03	-1.586713e-04	-2.325241e-05	-3.242117e-06	-4.316989e-07
1.070000e+00	1.044234e+00	-5.890084e-03	-1.027597e-03	-1.609036e-04	-2.351903e-05	-3.268271e-06	-4.334036e-07
1.080000e+00	1.045008e+00	-5.983371e-03	-1.043536e-03	-1.631159e-04	-2.377929e-05	-3.293079e-06	-4.348893e-07
1.090000e+00	1.045786e+00	-6.077014e-03	-1.059468e-03	-1.653069e-04	-2.403299e-05	-3.316521e-06	-4.361564e-07
1.100000e+00	1.046570e+00	-6.171003e-03	-1.075388e-03	-1.674752e-04	-2.427993e-05	-3.338579e-06	-4.372058e-07
1.110000e+00	1.047359e+00	-6.265330e-03	-1.091291e-03	-1.696197e-04	-2.451990e-05	-3.359233e-06	-4.380382e-07
1.120000e+00	1.048153e+00	-6.359986e-03	-1.107171e-03	-1.717390e-04	-2.475274e-05	-3.378470e-06	-4.386544e-07
1.130000e+00	1.048951e+00	-6.454963e-03	-1.123022e-03	-1.738320e-04	-2.497824e-05	-3.396275e-06	-4.390553e-07
1.140000e+00	1.049755e+00	-6.550252e-03	-1.138841e-03	-1.758975e-04	-2.519625e-05	-3.412635e-06	-4.392417e-07
1.150000e+00	1.050563e+00	-6.645845e-03	-1.154620e-03	-1.779342e-04	-2.540661e-05	-3.427542e-06	-4.392146e-07
1.160000e+00	1.051376e+00	-6.741734e-03	-1.170354e-03	-1.799410e-04	-2.560914e-05	-3.440985e-06	-4.389748e-07
1.170000e+00	1.052194e+00	-6.837908e-03	-1.186039e-03	-1.819166e-04	-2.580372e-05	-3.452958e-06	-4.385235e-07
1.180000e+00	1.053016e+00	-6.934362e-03	-1.201667e-03	-1.838601e-04	-2.599020e-05	-3.463456e-06	-4.378616e-07
1.190000e+00	1.053843e+00	-7.031085e-03	-1.217234e-03	-1.857701e-04	-2.616845e-05	-3.472475e-06	-4.369902e-07
1.200000e+00	1.054674e+00	-7.128069e-03	-1.232735e-03	-1.876457e-04	-2.633835e-05	-3.480013e-06	-4.359105e-07
1.210000e+00	1.055510e+00	-7.225307e-03	-1.248163e-03	-1.894857e-04	-2.649979e-05	-3.486071e-06	-4.346236e-07
1.220000e+00	1.056350e+00	-7.322790e-03	-1.263512e-03	-1.912892e-04	-2.665267e-05	-3.490649e-06	-4.331310e-07
1.230000e+00	1.057194e+00	-7.420509e-03	-1.278778e-03	-1.930550e-04	-2.679690e-05	-3.493750e-06	-4.314342e-07
1.240000e+00	1.058043e+00	-7.518456e-03	-1.293955e-03	-1.947821e-04	-2.693238e-05	-3.495380e-06	-4.295347e-07
1.250000e+00	1.058896e+00	-7.616623e-03	-1.309036e-03	-1.964697e-04	-2.705905e-05	-3.495543e-06	-4.274343e-07
1.260000e+00	1.059753e+00	-7.715002e-03	-1.324017e-03	-1.981167e-04	-2.717684e-05	-3.494249e-06	-4.251350e-07
1.270000e+00	1.060613e+00	-7.813584e-03	-1.338892e-03	-1.997222e-04	-2.728570e-05	-3.491505e-06	-4.226390e-07
1.280000e+00	1.061478e+00	-7.912360e-03	-1.353655e-03	-2.012854e-04	-2.738557e-05	-3.487322e-06	-4.199488e-07
1.290000e+00	1.062347e+00	-8.011323e-03	-1.368301e-03	-2.028054e-04	-2.747641e-05	-3.481714e-06	-4.170670e-07
1.300000e+00	1.063220e+00	-8.110465e-03	-1.382824e-03	-2.042813e-04	-2.755821e-05	-3.474692e-06	-4.139965e-07
1.310000e+00	1.064097e+00	-8.209776e-03	-1.397219e-03	-2.057125e-04	-2.763094e-05	-3.466272e-06	-4.107406e-07
1.320000e+00	1.064977e+00	-8.309248e-03	-1.411480e-03	-2.070980e-04	-2.769458e-05	-3.456470e-06	-4.073029e-07
1.330000e+00	1.065861e+00	-8.408873e-03	-1.425603e-03	-2.084373e-04	-2.774914e-05	-3.445304e-06	-4.036873e-07
1.340000e+00	1.066749e+00	-8.508642e-03	-1.439580e-03	-2.097295e-04	-2.779462e-05	-3.432793e-06	-3.998978e-07
1.350000e+00	1.067640e+00	-8.608547e-03	-1.453408e-03	-2.109741e-04	-2.783103e-05	-3.418956e-06	-3.959392e-07
1.360000e+00	1.068534e+00	-8.708579e-03	-1.467082e-03	-2.121704e-04	-2.785841e-05	-3.403815e-06	-3.918162e-07
1.370000e+00	1.069433e+00	-8.808730e-03	-1.480595e-03	-2.133179e-04	-2.787677e-05	-3.387393e-06	-3.875340e-07
1.380000e+00	1.070334e+00	-8.908991e-03	-1.493943e-03	-2.144161e-04	-2.788616e-05	-3.369715e-06	-3.830982e-07
1.390000e+00	1.071239e+00	-9.009354e-03	-1.507121e-03	-2.154643e-04	-2.788662e-05	-3.350804e-06	-3.785147e-07
1.400000e+00	1.072147e+00	-9.109808e-03	-1.520123e-03	-2.164621e-04	-2.787822e-05	-3.330687e-06	-3.737897e-07
1.410000e+00	1.073058e+00	-9.210347e-03	-1.532946e-03	-2.174092e-04	-2.786101e-05	-3.309392e-06	-3.689296e-07
1.420000e+00	1.073972e+00	-9.310960e-03	-1.545583e-03	-2.183050e-04	-2.783505e-05	-3.286947e-06	-3.639412e-07
1.430000e+00	1.074890e+00	-9.411639e-03	-1.558032e-03	-2.191493e-04	-2.780044e-05	-3.263383e-06	-3.588317e-07
1.440000e+00	1.075810e+00	-9.512374e-03	-1.570285e-03	-2.199418e-04	-2.775725e-05	-3.238728e-06	-3.536082e-07
1.450000e+00	1.076733e+00	-9.613158e-03	-1.582341e-03	-2.206821e-04	-2.770556e-05	-3.213016e-06	-3.482784e-07
1.460000e+00	1.077659e+00	-9.713979e-03	-1.594193e-03	-2.213700e-04	-2.764548e-05	-3.186279e-06	-3.428499e-07
1.470000e+00	1.078588e+00	-9.814830e-03	-1.605837e-03	-2.220053e-04	-2.757712e-05	-3.158551e-06	-3.373307e-07
1.480000e+00	1.079519e+00	-9.915701e-03	-1.617270e-03	-2.225879e-04	-2.750057e-05	-3.129866e-06	-3.317286e-07
1.490000e+00	1.080453e+00	-1.001658e-02	-1.628487e-03	-2.231176e-04	-2.741595e-05	-3.100259e-06	-3.260519e-07
1.500000e+00	1.081390e+00	-1.011746e-02	-1.639484e-03	-2.235944e-04	-2.732338e-05	-3.069767e-06	-3.203088e-07
1.510000e+00	1.082329e+00	-1.021834e-02	-1.650258e-03	-2.240181e-04	-2.722300e-05	-3.038427e-06	-3.145074e-07
1.520000e+00	1.083271e+00	-1.031919e-02	-1.660804e-03	-2.243888e-04	-2.711492e-05	-3.006275e-06	-3.086559e-07
1.530000e+00	1.084215e+00	-1.042002e-02	-1.671119e-03	-2.247066e-04	-2.699929e-05	-2.973351e-06	-3.027626e-07
1.540000e+00	1.085161e+00	-1.052080e-02	-1.681199e-03	-2.249714e-04	-2.687624e-05	-2.939692e-06	-2.968355e-07
1.550000e+00	1.086110e+00	-1.062154e-02	-1.691042e-03	-2.251834e-04	-2.674593e-05	-2.905338e-06	-2.908827e-07
1.560000e+00	1.087061e+00	-1.072222e-02	-1.700644e-03	-2.253427e-04	-2.660849e-05	-2.870329e-06	-2.849121e-07
1.570000e+00	1.088013e+00	-1.082284e-02	-1.710001e-03	-2.254495e-04	-2.646409e-05	-2.834704e-06	-2.789313e-07
1.580000e+00	1.088968e+00	-1.092337e-02	-1.719111e-03	-2.255040e-04	-2.631289e-05	-2.798503e-06	-2.729480e-07
1.590000e+00	1.089925e+00	-1.102381e-02	-1.727971e-03	-2.255065e-04	-2.615504e-05	-2.761766e-06	-2.669694e-07
1.600000e+00	1.090884e+00	-1.112415e-02	-1.736579e-03	-2.254572e-04	-2.599071e-05	-2.724534e-06	-2.610026e-07
1.610000e+00	1.091844e+00	-1.122438e-02	-1.744931e-03	-2.253565e-04	-2.582008e-05	-2.686847e-06	-2.550545e-07
1.620000e+00	1.092807e+00	-1.132449e-02	-1.753026e-03	-2.252048e-04	-2.564330e-05	-2.648744e-06	-2.491315e-07
1.630000e+00	1.093770e+00	-1.142447e-02	-1.760861e-03	-2.250023e-04	-2.546057e-05	-2.610266e-06	-2.432400e-07
1.640000e+00	1.094736e+00	-1.152430e-02	-1.768435e-03	-2.247496e-04	-2.527206e-05	-2.571452e-06	-2.373858e-07
1.650000e+00	1.095703e+00	-1.162398e-02	-1.775744e-03	-2.244471e-04	-2.507794e-05	-2.532340e-06	-2.315746e-07
1.660000e+00	1.096672e+00	-1.172349e-02	-1.782789e-03	-2.240952e-04	-2.487841e-05	-2.492970e-06	-2.258116e-07
1.670000e+00	1.097642e+00	-1.182282e-02	-1.789566e-03	-2.236946e-04	-2.467365e-05	-2.453380e-06	-2.201018e-07
1.680000e+00	1.098613e+00	-1.192197e-02	-1.796075e-03	-2.232457e-04	-2.446385e-05	-2.413606e-06	-2.144497e-07
